code,station,state,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max,fecal_strep_min,fecal_strep_max,year,section_title
30062,RIVER INDRAVATI AT NOWRANGPUR (ODISHA),ODISHA,25.0,28.0,7.1,7.8,7.7,7.7,96,103,1.0,1.0,0.32,0.39,2,7900,1100,1400000,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1856,"RIVER SHANKNI A/C DANKANI RIVER DANTEWADA, CHHATISGARH.",CHATTISGARH,27.0,30.0,7.5,7.6,7.4,7.5,-,-,1.8,2.4,-,-,4,17,17,58,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2374,RIVER MANJEERA AT GOWDICHARLA B/C WITH NAKKAVAGU,TELANGANA,20.0,25.0,5.8,6.9,6.7,7.4,710,1572,2.2,3.0,3.14,18.19,4,8,22,49,2,6,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2375,RIVER MANJEERA AT GOWDICHARLA A/C WITH NAKKAVAGU,TELANGANA,20.0,25.0,5.6,6.6,6.9,7.3,674,1689,2.3,3.0,6.15,20.21,4,8,33,48,2,6,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1781,"RIVER MANJEERA - NEAR GANAPATHI SUGARS , MEDAK DIST.",TELANGANA,21.0,25.0,5.8,6.8,7.0,7.5,448,746,2.1,3.4,0.30,9.10,2,8,26,43,2,7,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1157,RIVER MANJEERA AT RAIPALLY,TELANGANA,22.0,26.0,5.9,6.8,7.1,7.5,390,835,2.1,2.8,0.30,6.16,2,9,20,34,2,6,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1891,RIVER MANJEERA AT D/S IN INTAKE POINT TO BIDAR CITY,KARNATAKA,26.0,28.0,6.1,6.9,7.5,8.4,390,610,2.0,3.0,0.30,0.38,170,750,920,3500,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2673,"RIVER MANJEERA AT D/S OF LATUR NEAR LATUR-NANDED BRIDGE, BHATKHEDA, LATUR, LATUR",MAHARASHTRA,19.0,23.0,6.2,7.4,7.4,8.3,400,4322,2.8,6.4,0.30,2.30,-,-,-,-,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
4226,"RIVER MANJEERA AT YEDU PAYALA TEMPLE, MEDAK",TELANGANA,25.0,33.0,5.9,6.7,6.8,7.3,461,1028,2.1,3.0,5.10,9.10,2,4,12,37,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
30055,RIVER MANJEERA AT JANWADA(BANGALORE),KARNATAKA,-,-,-,-,8.4,8.4,498,498,2.5,2.5,0.32,0.32,170,170,920,920,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
4258,"RIVER SINGUR DAM RESERVOIR, SANGAREDDY",TELANGANA,21.0,25.0,6.0,6.8,6.9,7.5,310,524,2.1,2.1,3.10,6.10,2,6,11,27,2,4,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1215,RIVER MANER AT WARANGAL U/S (MANERU AT THUMMALA CHERUVU/MADANNAPET),TELANGANA,27.0,27.0,4.0,6.4,7.3,8.4,271,502,2.1,2.4,0.30,1.40,2,2,2,34,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1158,RIVER MANER AT SOMNAPALLI,TELANGANA,25.0,27.0,5.0,6.0,7.3,8.5,420,626,2.1,3.0,0.30,3.00,2,2,8,79,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2372,"RIVER KINNERASANI A/C OF KTPS ASH POND EFFLUENTS, KHAMMAM",TELANGANA,22.0,32.0,4.6,5.8,7.2,8.5,444,606,2.1,3.0,0.30,5.00,2,2,6,120,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2373,"RIVER SABARI AT KUNAVARAM, KHAMMAM",ANDHRA PRADESH,20.0,28.0,6.5,8.0,6.4,7.8,92,204,1.0,2.0,0.30,2.33,3,7,39,93,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
3080,"RIVER KARAKAVAGU U/S AT PALONCHA, KHAMMAM",TELANGANA,21.0,30.0,4.0,5.6,7.3,8.5,520,842,2.1,4.0,0.30,4.50,2,11,2,140,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
3081,"RIVER KARAKAVAGU D/S AT PALONCHA, KHAMMAM",TELANGANA,23.5,30.0,4.1,5.6,7.2,8.2,463,658,2.1,3.4,0.30,2.80,2,14,4,120,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
30059,RIVER WARDHA AT BANGON VILLAGE NEAR PANDHURNA (M.P.),MADHYA PRADESH,20.0,29.0,7.0,8.2,7.4,8.5,240,451,1.5,4.0,0.30,1.10,2,5400,20,16000,2,45,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1212,"RIVER WARDHA AT RAJURA BRIDGE,RAJURA, CHANDRAPUR, CHANDRAPUR",MAHARASHTRA,24.0,42.0,5.7,7.0,7.8,8.4,556,802,3.2,6.4,0.30,21.60,4,39,120,430,2,4,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2156,"RIVER WARDHA AT CONFLUENCE POINT OF PENGANGA & WARDHA AT JUGAD, WANI, YAVATMAL",MAHARASHTRA,22.0,42.0,5.4,6.9,7.7,8.6,501,810,4.5,7.0,0.30,11.40,6,39,150,430,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2174,"RIVER WARDHA D/S OF ACC GHUGGUS, CHANDRAPUR, CHANDRAPUR",MAHARASHTRA,23.0,42.0,5.0,7.4,7.8,8.7,526,756,3.2,9.2,0.30,12.20,13,40,140,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2700,"RIVER PURNA NEAR ACHALPUR-AMRAVATI ROAD BRIDGE, ASEGAON, CHANDUR BAZAR, AMRAVATI",MAHARASHTRA,18.0,23.0,5.0,7.0,8.0,8.6,590,805,4.0,6.0,0.30,6.42,2,20,17,210,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2660,"RIVER DARNA AT CHEHEDI PUMPING STATION, CHEHEDI, NASHIK, NASHIK",MAHARASHTRA,17.0,25.0,5.4,7.4,7.1,7.9,282,1310,2.2,3.9,0.30,2.80,4,6,38,63,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2661,"RIVER DARNA AT ASWALI (DARNA DAM), LGATPURI, NASHIK",MAHARASHTRA,17.0,25.0,5.9,7.2,7.1,8.0,196,540,2.8,3.2,0.30,0.40,4,6,38,63,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2662,"RIVER DARNA AT MES SITE PUMPING STATION, BHAGUR, NASHIK",MAHARASHTRA,17.0,26.0,5.1,6.7,7.1,8.2,210,842,2.8,4.4,0.30,2.40,4,48,39,79,2,4,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2663,"RIVER DARNA AT BHAGUR PUMPING STATION NEAR PANDHURLI BRIDGE, BHAGUR, NASHIK",MAHARASHTRA,17.0,27.0,5.2,6.5,7.1,7.9,189,782,2.6,4.6,0.30,2.50,4,12,39,110,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2664,"RIVER DARNA AT SANSARI , NASHIK, NASHIK",MAHARASHTRA,17.0,27.0,5.0,6.6,7.2,7.9,191,794,2.4,4.0,0.30,2.49,4,14,48,120,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1213,"RIVER WAINGANGA AT BALAGHAT, M.P.",MADHYA PRADESH,16.3,28.5,7.0,8.2,7.2,7.9,226,425,1.0,1.8,0.30,0.30,2,6,8,48,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
3330,"RIVER WAINGANGA AT CHHAPARA, NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,17.0,29.1,7.4,8.1,7.3,8.3,242,422,1.1,1.8,0.30,0.80,2,10,17,46,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1214,"RIVER WAINGANGA AT CHINDWARA, M.P.",MADHYA PRADESH,15.0,31.0,7.0,7.3,7.3,8.4,693,823,1.0,1.8,2.20,2.60,3,9,14,93,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2172,"RIVER WAINGANGA D/S OF ELLORA PAPER MILL, TUMSAR, TUMSAR, BHANDARA",MAHARASHTRA,20.0,40.0,5.7,7.5,8.0,9.0,590,760,3.0,4.6,0.30,6.24,14,39,120,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2173,"RIVER WAINGANGA U/S OF ELLORA PAPER MILL, TUMSAR, TUMSAR, BHANDARA",MAHARASHTRA,20.0,40.0,5.9,7.9,7.9,8.7,527,6700,2.8,4.0,0.30,6.77,2,32,110,210,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2175,"RIVER WAINGANGA U/S OF GAURAV PAPER MILLS, NEAR JACKWELL, BRAMHPURI, CHANDRAPUR",MAHARASHTRA,22.0,43.0,5.8,7.8,7.8,8.7,585,790,2.5,4.3,0.30,5.20,10,38,94,220,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2176,"RIVER WAINGANGA D/S OF GAURAV PAPER MILLS, NEAR JACKWELL, BRAMHPURI, CHANDRAPUR",MAHARASHTRA,23.0,43.0,5.0,7.5,7.8,8.9,530,844,3.0,4.8,0.30,7.60,10,39,110,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
3331,"RIVER WAINGANGA AT CHHAPARA, NEAR ROAD BRIDGE AFTER MIXING MOTI & CHAMARIYA NALLA, JABALPUR",MADHYA PRADESH,16.9,29.0,6.3,7.7,7.3,8.4,230,408,1.2,2.8,0.30,0.70,2,14,17,120,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
4617,"RIVER WAINGANGA NEAR VILL. BUDUNDA MALANJKHAND, DISTT BALAGHAT",MADHYA PRADESH,17.7,29.1,7.0,8.7,7.1,8.1,234,718,1.0,1.8,0.30,0.40,2,4,10,49,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
30041,"RIVER WAINGANGA AT BAPERA, BHANDARA,",MAHARASHTRA,23.0,23.0,6.9,6.9,8.4,8.4,351,351,2.9,2.9,0.30,0.30,6,6,58,58,-,-,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1910,"RIVER WAINGANGA AFTER CONLUENCE WITH KANHAN, AMBHORA, KUHI, NAGPUR",MAHARASHTRA,17.0,28.0,5.7,7.1,7.0,8.7,570,850,3.5,5.6,0.30,9.00,14,47,140,430,2,4,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2697,"RIVER PENGANGA NEAR WATER SUPPLY SCHEME OF UMARKHED MC BELKHED, UMARKHED, YAVATMAL",MAHARASHTRA,23.0,43.0,5.8,7.8,7.7,8.8,546,819,3.0,3.8,0.30,7.90,6,39,110,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2698,"RIVER PENGANGA D/S OF ISAPUR DAM, ISAPUR, PUSAD, YAVATMAL",MAHARASHTRA,24.0,42.0,5.7,7.4,8.0,8.8,510,756,3.0,4.6,0.30,5.50,7,39,110,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2699,"RIVER PENGANGA AT MEHKAR-BULDANA ROAD BRIDGE, MEHKAR, BULDANA",MAHARASHTRA,25.0,26.0,6.0,6.6,8.0,8.3,615,832,3.0,5.0,0.30,20.00,11,39,41,280,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2719,"RIVER WARDHA AT D/S OF ERAI RIVER, HADASTI, CHANDRAPUR, CHANDRAPUR",MAHARASHTRA,23.0,43.0,4.7,7.2,7.9,8.6,610,884,3.4,10.0,0.30,7.52,12,39,140,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1315,"RIVER WARDHA AT PULGAON RAILWAY BRIDGE, PULGAON, WARDHA, WARDHA",MAHARASHTRA,16.0,22.0,5.9,7.0,7.8,8.7,565,872,3.0,5.2,0.30,4.89,11,39,120,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2720,"RIVER WARDHA AT U/S OF ERAI HADASTI, CHANDRAPUR, CHANDRAPUR",MAHARASHTRA,22.0,43.0,5.0,7.5,7.9,8.4,560,961,3.0,9.4,0.30,7.00,11,31,140,210,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2721,"RIVER WARDHA AT U/S OF ACC GHUGGUS. , CHANDRAPUR, CHANDRAPUR",MAHARASHTRA,24.0,42.0,5.8,7.8,7.6,8.7,510,795,3.0,8.0,0.30,12.42,11,39,110,280,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2722,"RIVER WENA AT U/S OF MOHATA MILLS, NEAR RAILWAY BRIDGE, HINGANGHAT, WARDHA",MAHARASHTRA,16.0,22.0,5.5,7.6,7.8,8.6,483,790,3.0,5.8,0.30,7.00,12,33,110,220,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2723,"RIVER WENA AT D/S OF MOHATA MILLS, NR RD BRG ON HINGANGHAT-WADNER ROAD, HINGANGHAT, WARDHA",MAHARASHTRA,16.0,22.0,5.3,7.2,7.8,8.7,549,896,3.5,7.0,0.30,7.70,2,39,140,350,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1689,RIVER CHUNNAMBAR RIVER,PUDUCHERRY,29.0,33.0,3.1,10.1,7.8,8.3,345,1294,1.0,7.5,0.32,1.38,2,350,280,1600,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1908,"RIVER KOLAR BEFORE CONFLUENCE TO KANHAN AT WAREGAON, KAMPTEE, NAGPUR",MAHARASHTRA,22.0,27.0,6.1,7.5,7.9,8.8,596,973,2.9,4.8,0.30,8.50,7,39,120,430,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
1909,"RIVER KANHAN D/S OF NAGPUR, AGARGAON, KUHI, NAGPUR",MAHARASHTRA,16.0,28.0,3.7,6.6,7.2,8.6,615,987,3.4,8.6,0.30,34.70,2,39,140,430,2,4,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2170,"RIVER KANHAN U/S OF M/S VIDHARBHA PAPER MILL, SINORA, PARSEONI, NAGPUR",MAHARASHTRA,23.0,27.0,5.2,7.8,8.0,8.7,602,865,2.8,6.2,0.30,11.00,12,32,110,430,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
2171,"RIVER KANHAN D/S OF M/S VIDHARBHA PAPER MILL, SINORA, PARSEONI, NAGPUR",MAHARASHTRA,23.0,27.0,5.1,7.4,8.0,8.7,503,980,3.2,6.4,0.30,10.80,13,39,120,280,2,2,2021,"Tributary Streams - Indravati, Shankni, Manjeera, Singur Dam, Maner, Wainganga, Kinnersani, Sabari, Karakavagu, Wardha, Purna, Darna, Wena, Penganga, Arasalar, Chunnambar, Kolar, Kanhan, Bindusara And Alisagar Reservoir Station Code Name Of Monitoring Location State Name Temperature"
